,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
1,HR,Karnal,Indri,29.908611112,77.11222222199999,1999,PREMON,4.24,3.8685833333333335,3.2040000000000024,3.669138684024832,3.9885262070650933,4.008295251494712,3.5593592891196395
2,HR,Karnal,Indri,29.908611112,77.11222222199999,1999,MONSOON,3.48,4.171166666666667,3.5515000000000025,3.3694832104148986,3.6200529722308894,3.225825852877777,3.6940254170026154
3,HR,Karnal,Indri,29.908611112,77.11222222199999,1999,POMKH,4.51,4.11875,4.185666666666669,4.6363565929156065,4.218043021175829,4.1550118021868165,3.5176656492616933
0,HR,Karnal,Indri,29.91388889,77.10925925999999,2000,POMRB,3.7225,4.178333333333334,4.156666666666669,3.989813955749364,3.9010706541259887,3.750881782358371,4.205262885446151
1,HR,Karnal,Indri,29.91388889,77.10925925999999,2000,PREMON,4.24,4.089444444444443,4.080833333333337,3.9325550401162848,3.8237437495022975,4.141592057915656,3.9353758147965467
2,HR,Karnal,Indri,29.91388889,77.10925925999999,2000,MONSOON,3.48,4.148055555555556,4.2758333333333365,3.8395330240697714,3.7280209406425233,3.316316095703528,3.91517940960386
3,HR,Karnal,Indri,29.91388889,77.10925925999999,2000,POMKH,4.51,4.428472222222221,3.9030555555555586,4.321942036664085,3.993503299212228,4.398009425259529,3.866193683175504
0,HR,Karnal,Indri,29.919907406666667,77.08888888999999,2001,POMRB,3.7225,4.465555555555556,4.393055555555558,4.585165221998452,4.234572187228332,3.719899658097814,4.13466256598555
1,HR,Karnal,Indri,29.919907406666667,77.08888888999999,2001,PREMON,4.24,4.411527777777779,4.463888888888891,4.403099133199071,4.241385394769628,4.4747899360805246,4.327088617037391
2,HR,Karnal,Indri,29.919907406666667,77.08888888999999,2001,MONSOON,3.48,4.19,4.467222222222224,4.127192813252775,4.135534946754906,3.690239538786269,4.2822257019512815
3,HR,Karnal,Indri,29.919907406666667,77.08888888999999,2001,POMKH,4.51,3.9154166666666654,4.3558333333333366,4.316315687951665,4.259867810429565,4.754565355196533,4.152731181665458
0,HR,Karnal,Indri,29.94722222,77.13333333,2002,POMRB,3.7225,3.9075,4.024166666666669,4.051122746104332,4.131852598334511,3.9694116209571817,4.2545404045818085
1,HR,Karnal,Indri,29.94722222,77.13333333,2002,PREMON,4.24,4.008333333333333,3.806666666666669,3.7346736476625986,3.9110731379084966,4.455519233175653,4.1176916275871465
2,HR,Karnal,Indri,29.94722222,77.13333333,2002,MONSOON,3.48,3.9216666666666655,4.008333333333336,4.0488041885975585,4.028789182908765,3.4957165401921118,3.9224614178286052
3,HR,Karnal,Indri,29.94722222,77.13333333,2002,POMKH,4.51,4.1312500000000005,4.008333333333336,4.269282513158536,4.164285078380555,4.7021021912457215,4.058474665818541
0,HR,Karnal,Indri,29.908333329999998,77.1125,2003,POMRB,3.7225,4.561875,3.835000000000003,3.74556950789512,3.874807034873061,3.910520601907857,4.181737936166353
1,HR,Karnal,Indri,29.908333329999998,77.1125,2003,PREMON,4.24,4.793958333333333,4.427500000000004,4.4993417047370725,4.2897389498574,4.265853114926352,3.9036432079875913
2,HR,Karnal,Indri,29.908333329999998,77.1125,2003,MONSOON,3.48,5.173194444444445,4.6962500000000045,4.937605022842244,4.675590271423311,3.7437300963975866,4.2966002980005165
3,HR,Karnal,Indri,29.908333329999998,77.1125,2003,POMKH,4.51,5.138472222222224,4.891666666666671,5.115229680372013,4.974691173249392,5.134501096786979,4.592144812912801
0,HR,Karnal,Indri,29.94722222,77.13333333,2004,POMRB,3.7225,4.999097222222224,5.454722222222227,5.154026697112098,5.192367822633918,4.460612110324097,4.771857446038261
1,HR,Karnal,Indri,29.94722222,77.13333333,2004,PREMON,4.24,5.332222222222224,4.822222222222227,4.332416018267258,4.822734218088701,5.1899985435617735,4.872094201024315
